,timestamp,client_id,produit_id,price,quantity,revenue
7874,2022-08-24 16:37:03,1807,89,12,1,12
1932,2022-09-29 22:36:09,2179,64,14,3,42
7168,2022-07-31 19:35:48,697,11,12,9,108
9853,2022-11-27 07:57:43,2860,193,18,1,18
8766,2022-12-01 23:54:53,1209,175,12,2,24
977,2022-08-03 14:53:19,3906,245,18,3,54
2397,2022-12-21 21:05:58,1637,118,12,3,36
7377,2022-08-04 21:15:35,1767,23,18,4,72
8175,2022-12-05 23:44:54,3717,244,12,2,24
5038,2022-11-22 19:57:04,1823,48,12,2,24
8165,2022-07-17 21:39:55,1877,189,15,2,30
4989,2022-07-05 22:17:40,3488,187,15,7,105
9429,2022-11-30 22:03:56,2140,62,17,2,34
8134,2022-11-27 03:10:49,2904,73,12,1,12
4505,2022-11-30 08:58:02,1853,209,15,4,60
7453,2022-09-09 21:27:53,2467,119,15,3,45
2318,2022-09-05 04:58:39,3354,217,12,5,60
5276,2022-08-16 17:13:04,1731,131,18,10,180
7638,2022-12-08 19:56:24,1603,240,14,1,14
645,2022-12-14 19:37:42,2363,44,15,1,15
3476,2022-12-24 23:21:47,1912,180,15,2,30
2235,2022-08-29 01:13:10,3222,190,12,1,12
2095,2022-10-16 19:00:03,3822,202,12,1,12
5608,2022-12-27 21:59:56,2406,84,17,8,136
6657,2022-12-27 23:11:51,2423,237,17,1,17
6831,2022-11-09 20:45:46,826,151,12,7,84
460,2022-08-16 01:39:46,2843,85,18,1,18
9034,2022-07-04 23:45:23,53,98,18,3,54
1403,2022-08-05 22:40:16,3774,162,12,7,84
9004,2022-10-30 19:49:00,1051,234,18,4,72
6491,2022-11-29 22:28:50,3443,160,18,11,198
9885,2022-12-19 19:04:12,3145,29,18,5,90
2737,2022-11-07 00:05:16,2933,39,15,3,45
4299,2022-08-21 21:57:34,3973,96,17,3,51
2718,2022-11-18 22:36:01,2445,230,12,2,24
7142,2022-09-27 22:26:36,505,72,18,4,72
6701,2022-12-23 19:37:52,625,193,18,2,36
442,2022-10-21 22:57:30,513,187,15,1,15
4416,2022-12-04 04:33:18,60,233,18,5,90
4731,2022-11-15 23:59:37,1535,80,18,7,126
3716,2022-07-03 20:20:16,2264,238,12,1,12
8246,2022-10-14 09:28:45,3482,139,12,1,12
1358,2022-08-30 23:28:21,102,201,12,7,84
2813,2022-12-22 22:00:18,1667,132,15,1,15
9049,2022-11-18 19:55:54,2134,37,18,1,18
2515,2022-11-16 20:41:14,1557,14,18,10,180
1709,2022-10-07 22:20:12,1314,60,12,4,48
6992,2022-10-17 12:45:16,1347,120,16,8,128
7846,2022-12-04 11:01:42,2,233,18,8,144
1654,2022-08-30 11:33:28,3334,186,18,3,54
1846,2022-10-26 20:25:17,2854,222,18,2,36
2075,2022-09-07 18:02:01,3262,165,17,4,68
7604,2022-07-27 13:38:47,2904,238,12,1,12
5286,2022-10-21 20:45:01,3905,54,17,6,102
8314,2022-11-23 17:28:06,699,206,16,4,64
6133,2022-09-24 23:24:14,3815,176,15,2,30
7860,2022-08-02 21:49:02,33,122,12,1,12
6905,2022-11-06 20:15:35,952,165,17,2,34
6187,2022-08-22 19:05:10,1417,202,12,1,12
2534,2022-09-03 20:52:27,3344,28,17,5,85
5026,2022-08-04 23:08:56,64,89,12,4,48
879,2022-10-16 02:11:56,2379,128,12,5,60
8399,2022-11-12 23:34:04,3451,30,12,1,12
2529,2022-08-30 19:19:20,1577,163,12,5,60
127,2022-10-02 12:50:51,3565,172,17,4,68
2760,2022-11-17 22:24:03,92,16,18,4,72
6949,2022-10-03 16:05:52,1144,83,16,1,16
67,2022-07-27 19:06:44,3461,36,18,3,54
8333,2022-12-17 21:50:48,3357,174,12,6,72
5550,2022-12-15 05:16:59,3106,193,18,1,18
162,2022-10-11 20:16:27,1160,37,18,3,54
7359,2022-11-07 20:02:39,3726,188,18,5,90
6528,2022-12-23 20:24:15,3574,215,17,1,17
9305,2022-11-24 10:43:32,774,75,16,4,64
7515,2022-07-14 21:42:45,3171,235,18,4,72
735,2022-12-21 22:28:28,2451,59,17,5,85
1665,2022-10-08 21:00:59,3884,155,12,2,24
6115,2022-07-31 23:25:41,1947,218,18,2,36
9114,2022-09-18 20:50:05,655,135,12,4,48
139,2022-12-25 21:06:49,1653,144,12,2,24
4287,2022-08-08 23:10:43,1485,21,18,5,90
2117,2022-07-28 22:24:40,221,195,18,2,36
8486,2022-07-13 12:39:46,3120,162,12,3,36
355,2022-12-05 12:18:00,112,38,15,5,75
4323,2022-07-22 22:13:10,687,96,17,3,51
3595,2022-07-17 06:14:21,2137,134,17,4,68
863,2022-11-21 19:07:09,970,21,18,3,54
4962,2022-07-28 22:36:21,665,44,15,3,45
7055,2022-12-20 22:53:38,485,243,12,5,60
649,2022-08-02 20:16:44,1999,102,14,1,14
1560,2022-10-11 20:58:51,3343,84,17,6,102
6521,2022-10-15 23:14:37,561,117,12,5,60
8071,2022-07-16 21:57:58,1114,21,18,4,72
2582,2022-08-11 20:32:28,1403,37,18,4,72
4272,2022-11-10 19:00:23,2044,148,18,2,36
9549,2022-09-06 20:12:53,3961,150,12,2,24
5742,2022-11-26 20:58:37,2307,52,17,1,17
440,2022-09-15 21:25:54,968,1,18,4,72
4617,2022-08-31 16:47:05,3167,74,14,1,14
5518,2022-08-21 19:51:19,543,202,12,8,96
8235,2022-11-03 11:50:41,217,145,17,5,85
6489,2022-09-05 05:52:46,1844,64,14,8,112
7614,2022-11-15 15:34:11,735,250,17,3,51
9038,2022-07-26 19:55:14,3797,227,12,1,12
4611,2022-11-23 21:43:44,3819,184,12,4,48
285,2022-09-15 20:38:40,2535,113,18,6,108
7357,2022-07-15 20:49:38,3230,189,15,9,135
3545,2022-08-16 23:44:07,1426,240,14,6,84
7156,2022-11-15 11:16:20,3769,97,12,2,24
2317,2022-11-10 19:54:32,3807,216,12,2,24
1798,2022-09-14 23:18:11,2743,53,12,3,36
7235,2022-07-07 10:26:08,630,118,12,1,12
3607,2022-11-22 16:22:04,1840,47,12,4,48
7227,2022-09-07 08:21:57,1465,154,14,1,14
9487,2022-12-31 21:57:21,673,108,12,6,72
9533,2022-07-23 19:02:51,1915,71,18,7,126
8713,2022-12-22 10:04:11,1071,206,16,7,112
8010,2022-08-22 21:39:21,3724,224,12,7,84
4206,2022-10-21 08:00:39,411,135,12,5,60
7032,2022-10-15 19:59:25,629,75,16,5,80
5086,2022-09-29 20:01:43,3649,19,12,8,96
3548,2022-09-13 21:51:57,3793,222,18,2,36
6270,2022-07-23 21:37:44,546,96,17,8,136
2403,2022-07-04 23:20:20,148,39,15,5,75
961,2022-12-16 23:28:01,3549,237,17,5,85
4598,2022-12-29 19:48:13,3211,15,14,5,70
6707,2022-07-13 21:51:24,3736,236,12,3,36
7787,2022-10-15 22:11:05,2129,181,12,6,72
8950,2022-10-03 13:09:52,1280,108,12,3,36
114,2022-09-05 21:53:06,467,201,12,4,48
5359,2022-11-30 19:02:27,2439,8,12,3,36
4663,2022-12-10 21:00:56,2664,69,14,3,42
5671,2022-08-19 07:00:47,2869,73,12,1,12
7720,2022-10-07 21:00:37,1640,139,12,1,12
6955,2022-11-22 19:01:38,3525,193,18,3,54
6661,2022-09-10 22:09:25,1431,235,18,5,90
7771,2022-10-12 23:37:16,1174,107,12,6,72
1534,2022-11-12 21:31:25,1790,44,15,1,15
573,2022-07-23 20:52:04,3995,131,18,4,72
8153,2022-07-11 20:45:23,87,130,12,4,48
7365,2022-08-22 20:52:48,865,211,12,4,48
2744,2022-11-15 21:55:16,701,181,12,2,24
6804,2022-12-06 22:01:05,3883,80,18,5,90
2290,2022-12-01 19:47:12,1317,89,12,7,84
5288,2022-08-08 21:00:58,365,51,18,2,36
7982,2022-12-04 23:09:36,2977,198,12,2,24
7945,2022-08-24 19:04:50,333,208,15,10,150
9010,2022-12-12 16:34:43,782,116,15,2,30
5980,2022-09-30 20:14:43,1979,138,18,1,18
7169,2022-07-27 20:08:32,2396,162,12,1,12
6296,2022-12-28 20:42:28,3146,180,15,5,75
3538,2022-07-12 23:22:40,387,106,17,6,102
9131,2022-11-29 23:17:22,3292,149,17,2,34
7761,2022-09-18 19:41:19,3329,158,12,4,48
1011,2022-12-04 11:10:47,197,63,17,5,85
1439,2022-11-06 20:53:11,2252,25,15,1,15
1993,2022-08-09 06:03:44,3052,73,12,8,96
4067,2022-12-10 20:58:06,1282,131,18,4,72
2921,2022-12-05 22:56:47,3425,132,15,5,75
5339,2022-09-05 09:28:01,3295,197,12,1,12
891,2022-07-05 21:53:36,213,4,12,2,24
7713,2022-12-16 18:56:10,1564,10,18,2,36
3264,2022-10-06 23:45:58,651,10,18,1,18
8096,2022-07-23 19:19:47,2262,78,17,2,34
9896,2022-08-02 23:28:43,2655,127,15,4,60
6554,2022-09-21 20:45:13,2901,19,12,5,60
2971,2022-10-30 19:21:33,1299,242,12,4,48
7770,2022-09-07 22:14:01,1809,219,18,4,72
6750,2022-09-05 22:23:59,3068,6,18,1,18
6023,2022-08-03 12:57:51,3774,165,17,3,51
3887,2022-09-12 21:38:53,1086,155,12,4,48
5659,2022-08-23 18:27:29,1717,173,18,5,90
2100,2022-12-08 23:44:41,1040,94,12,3,36
4464,2022-10-25 09:43:36,236,240,14,2,28
3600,2022-12-24 23:10:25,1465,238,12,3,36
4532,2022-11-30 15:29:13,1618,61,18,6,108
6757,2022-09-03 21:00:47,2365,125,15,4,60
962,2022-12-17 22:49:55,1426,209,15,1,15
2236,2022-11-15 21:26:24,378,30,12,6,72
903,2022-07-09 14:24:48,3041,19,12,4,48
4949,2022-12-12 21:41:38,3821,206,16,4,64
5477,2022-11-18 23:59:36,1057,194,17,2,34
8496,2022-07-12 03:12:55,2780,17,12,3,36
4309,2022-11-29 20:42:55,2164,102,14,6,84
2621,2022-11-07 21:06:26,1610,51,18,1,18
8917,2022-07-17 16:12:23,3346,39,15,4,60
6719,2022-10-22 23:37:55,1936,52,17,1,17
8089,2022-11-16 16:01:18,699,225,12,4,48
5824,2022-07-03 19:05:29,2827,8,12,4,48
4560,2022-08-29 22:15:28,758,67,12,3,36
5872,2022-12-18 14:32:36,1974,55,12,3,36
464,2022-11-21 12:10:12,363,222,18,2,36
392,2022-09-24 21:10:51,526,49,12,4,48
8239,2022-07-21 22:47:09,1582,167,15,3,45
8447,2022-11-19 22:47:37,1320,195,18,3,54
8256,2022-10-07 13:52:06,1496,63,17,4,68
2695,2022-12-24 21:46:57,2068,183,16,3,48
687,2022-10-22 04:33:17,3600,122,12,3,36
222,2022-08-11 19:17:54,3086,180,15,1,15
2503,2022-10-17 20:58:03,1400,59,17,6,102
1968,2022-10-01 23:30:04,367,156,18,5,90
9733,2022-10-29 23:44:30,3846,205,12,6,72
6109,2022-08-25 19:11:48,538,210,18,1,18
2465,2022-10-23 21:46:04,208,155,12,5,60
739,2022-11-10 20:23:37,1322,231,17,2,34
2473,2022-09-22 21:55:05,2654,129,12,3,36
3478,2022-07-24 09:22:52,1489,216,12,4,48
2123,2022-07-22 14:59:55,2074,213,12,6,72
2136,2022-12-20 19:28:46,3930,53,12,1,12
5257,2022-12-23 18:44:44,1570,171,17,7,119
5627,2022-12-11 18:59:00,3631,45,16,9,144
846,2022-08-20 04:52:40,1985,176,15,2,30
6374,2022-11-01 15:54:46,38,100,18,3,54
6127,2022-07-03 21:55:08,1385,150,12,5,60
572,2022-12-31 21:02:18,2696,154,14,2,28
8762,2022-07-31 09:05:47,73,131,18,2,36
9058,2022-11-28 20:24:14,280,40,15,7,105
1146,2022-07-10 21:09:28,2439,21,18,1,18
8716,2022-11-04 06:11:34,2774,135,12,1,12
1016,2022-07-01 18:18:22,2874,245,18,3,54
1077,2022-12-11 22:27:20,3964,122,12,2,24
2394,2022-09-18 02:10:27,1894,41,12,5,60
1710,2022-12-15 20:26:18,320,92,18,12,216
7872,2022-09-03 22:23:57,2146,57,12,4,48
2401,2022-12-31 22:50:07,114,244,12,4,48
3942,2022-11-03 23:45:56,1194,119,15,2,30
4911,2022-10-09 21:02:44,3500,68,12,3,36
44,2022-09-16 19:35:14,1662,93,18,4,72
9298,2022-12-21 19:14:06,593,28,17,3,51
726,2022-11-18 17:05:04,3892,140,17,2,34
1546,2022-11-22 19:17:42,1858,15,14,3,42
2363,2022-09-30 20:54:08,1773,4,12,6,72
836,2022-10-19 07:00:50,1796,241,14,3,42
2945,2022-07-15 20:17:33,1180,183,16,1,16
2544,2022-08-30 18:19:45,1175,135,12,1,12
6254,2022-08-28 19:46:25,1542,132,15,3,45
2421,2022-10-29 21:48:06,1239,51,18,3,54
7299,2022-08-27 23:15:25,1735,96,17,1,17
1441,2022-12-08 15:23:51,2205,119,15,5,75
6098,2022-12-23 22:51:14,2368,130,12,1,12
1002,2022-08-27 23:44:11,436,175,12,6,72
9164,2022-09-03 09:43:06,1130,62,17,1,17
353,2022-10-11 20:49:37,1890,238,12,4,48
9423,2022-12-27 20:08:15,89,117,12,11,132
7944,2022-09-18 23:55:10,1013,52,17,2,34
1205,2022-12-21 19:44:31,2356,100,18,1,18
2274,2022-12-19 22:17:48,2474,136,18,3,54
4853,2022-09-26 10:30:34,2638,168,17,5,85
6029,2022-12-02 19:05:35,1209,98,18,2,36
7680,2022-07-17 15:40:52,136,110,17,4,68
3868,2022-08-25 19:53:15,605,87,18,2,36
8585,2022-11-14 20:46:29,1700,81,18,7,126
4847,2022-12-26 20:16:32,678,236,12,7,84
6740,2022-10-03 23:59:53,2869,14,18,2,36
4351,2022-07-31 20:27:43,3741,136,18,4,72
33,2022-09-23 12:40:35,2540,82,17,4,68
4517,2022-10-01 22:45:20,3814,40,15,1,15
8571,2022-07-22 13:17:04,2590,150,12,1,12
4207,2022-08-06 23:30:45,1851,190,12,4,48
7053,2022-09-13 21:27:50,3890,22,12,4,48
6909,2022-08-06 22:41:14,2152,224,12,5,60
242,2022-09-09 03:29:39,607,5,12,3,36
7150,2022-10-15 23:17:37,2973,216,12,2,24
8069,2022-07-14 23:40:15,111,184,12,1,12
1915,2022-09-11 23:16:02,3688,64,14,4,56
6384,2022-07-22 22:29:08,2356,28,17,1,17
9096,2022-07-13 19:13:38,612,77,17,3,51
7080,2022-12-09 15:42:08,3003,5,12,3,36
9105,2022-07-20 12:48:53,3967,204,14,1,14
2452,2022-08-17 20:07:46,1803,111,17,5,85
4461,2022-09-18 19:53:04,1998,42,12,3,36
2080,2022-12-10 14:19:34,3399,239,18,1,18
7749,2022-07-05 15:51:50,1138,85,18,12,216
844,2022-09-10 17:20:43,3544,86,12,2,24
171,2022-12-05 21:32:36,1025,143,15,5,75
7173,2022-11-06 22:20:40,1415,220,12,2,24
4128,2022-10-29 22:46:08,2303,29,18,8,144
3986,2022-12-07 19:28:35,1737,63,17,1,17
2797,2022-09-27 21:46:53,703,175,12,6,72
8005,2022-07-15 16:43:41,1235,10,18,7,126
731,2022-12-27 23:37:53,2432,41,12,1,12
4786,2022-12-23 15:35:24,150,28,17,7,119
4841,2022-07-18 23:42:19,1251,229,17,1,17
7284,2022-10-24 21:43:46,2916,247,12,3,36
9639,2022-09-26 23:26:12,1462,8,12,1,12
9032,2022-10-22 17:37:38,3159,181,12,1,12
6900,2022-11-18 19:15:45,3252,43,12,7,84
1507,2022-07-19 19:01:37,3651,211,12,4,48
5545,2022-08-22 03:47:13,943,115,14,8,112
1058,2022-09-05 20:00:01,3861,140,17,7,119
9214,2022-11-18 19:33:00,2165,134,17,7,119
3778,2022-07-05 19:50:28,2508,171,17,10,170
3141,2022-11-24 22:43:46,3720,158,12,2,24
6332,2022-07-13 14:39:33,1082,152,12,2,24
3087,2022-09-21 20:25:51,610,174,12,3,36
7658,2022-08-13 20:22:32,1308,159,12,8,96
7244,2022-09-09 20:20:14,2563,9,17,3,51
7262,2022-11-19 21:33:01,791,232,12,1,12
3125,2022-11-25 19:03:21,1957,235,18,2,36
1939,2022-08-08 20:51:21,106,35,12,1,12
5111,2022-07-20 21:15:05,1010,161,15,6,90
60,2022-12-20 05:45:57,2829,8,12,6,72
1346,2022-12-10 08:12:41,2525,122,12,1,12
6080,2022-09-06 21:12:43,225,220,12,4,48
4250,2022-08-12 23:03:00,1641,201,12,2,24
1920,2022-10-09 19:26:28,1050,181,12,2,24
8954,2022-12-08 20:28:38,2620,12,12,5,60
3278,2022-12-11 19:32:54,1400,91,17,1,17
6752,2022-11-26 23:20:47,981,8,12,3,36
7774,2022-10-15 21:17:51,2851,95,18,1,18
4158,2022-11-05 16:20:52,1375,231,17,2,34
4687,2022-09-30 09:16:18,2333,82,17,3,51
373,2022-11-30 23:25:26,3860,249,18,5,90
3544,2022-09-01 20:02:26,129,36,18,4,72
5378,2022-11-25 10:19:11,3791,113,18,2,36
8868,2022-08-30 16:57:26,1098,186,18,5,90
4930,2022-09-03 19:28:25,1254,71,18,2,36
3452,2022-11-15 19:33:27,3112,5,12,4,48
6572,2022-07-11 19:36:15,163,59,17,4,68
6005,2022-12-11 23:55:42,2126,105,12,1,12
9138,2022-09-04 21:42:46,1254,38,15,4,60
5406,2022-12-21 21:15:29,379,79,18,1,18
7270,2022-10-15 16:18:57,898,231,17,5,85
829,2022-09-29 18:38:18,2521,228,17,2,34
9486,2022-09-24 21:48:51,2370,224,12,5,60
625,2022-12-23 22:50:08,1270,245,18,3,54
4524,2022-08-02 21:15:52,573,191,15,1,15
5600,2022-07-02 16:06:04,704,174,12,1,12
2378,2022-08-30 20:50:56,2372,43,12,3,36
1519,2022-09-21 10:51:26,3818,71,18,6,108
252,2022-09-02 23:47:46,251,109,12,2,24
6272,2022-07-07 22:06:30,2988,53,12,1,12
969,2022-08-06 23:16:11,2601,195,18,5,90
5094,2022-11-26 00:38:46,3553,186,18,2,36
8267,2022-12-13 22:08:58,2318,123,16,5,80
3930,2022-12-19 19:48:16,2414,98,18,5,90
379,2022-10-27 20:41:26,2763,17,12,5,60
826,2022-07-15 22:22:23,1996,8,12,4,48
1794,2022-10-16 20:23:10,2724,42,12,5,60
2050,2022-12-06 19:32:09,995,150,12,1,12
3743,2022-09-02 22:34:08,393,165,17,9,153
5571,2022-07-19 23:11:11,3249,38,15,7,105
3842,2022-11-18 22:38:31,2384,222,18,2,36
3250,2022-08-20 07:16:42,3306,188,18,1,18
8843,2022-11-22 01:35:36,3425,96,17,1,17
7367,2022-09-30 21:25:15,2443,236,12,2,24
7412,2022-11-19 23:32:52,1539,75,16,3,48
4739,2022-11-16 20:31:09,1117,242,12,1,12
9929,2022-12-04 17:04:10,3198,162,12,9,108
6870,2022-08-27 22:23:20,1351,210,18,2,36
3230,2022-12-07 21:30:14,2827,189,15,9,135
8049,2022-11-10 22:32:29,1917,207,12,2,24
8502,2022-08-29 06:49:56,174,62,17,3,51
8411,2022-10-11 21:37:39,184,203,12,7,84
6202,2022-10-05 21:37:09,1782,98,18,4,72
6942,2022-09-08 21:03:43,1987,13,12,1,12
5583,2022-09-13 20:50:34,1781,33,17,4,68
1209,2022-12-29 19:11:24,140,186,18,2,36
3963,2022-07-14 20:09:57,365,179,12,7,84
9246,2022-11-10 22:39:38,2768,103,12,3,36
9739,2022-09-17 00:16:03,450,22,12,2,24
5311,2022-07-28 20:59:44,2500,194,17,7,119
4187,2022-07-11 22:06:33,2369,180,15,1,15
4014,2022-12-08 23:42:41,1649,212,18,3,54
5230,2022-09-27 21:23:56,3204,196,17,1,17
4049,2022-09-15 23:18:18,3523,165,17,6,102
3334,2022-08-30 19:59:53,2647,56,18,1,18
4115,2022-11-06 23:46:39,1518,93,18,5,90
9919,2022-08-22 20:43:11,557,216,12,2,24
102,2022-10-10 21:44:21,2931,189,15,3,45
4009,2022-08-04 07:30:07,1358,156,18,8,144
106,2022-12-28 19:38:50,188,150,12,1,12
1907,2022-08-17 21:01:06,1472,221,12,9,108
2585,2022-10-29 21:32:36,2811,85,18,9,162
3735,2022-11-11 09:09:06,1522,96,17,6,102
1067,2022-11-02 20:56:17,223,41,12,2,24
600,2022-07-08 20:06:14,1462,175,12,5,60
489,2022-10-20 21:57:24,2770,40,15,2,30
5141,2022-12-13 23:17:46,1880,155,12,8,96
6148,2022-07-14 19:18:25,3670,132,15,4,60
3268,2022-08-25 19:35:03,1157,211,12,1,12
3809,2022-09-22 20:41:05,2335,60,12,6,72
3884,2022-09-22 21:54:42,3409,96,17,3,51
3013,2022-10-22 11:30:49,567,124,18,1,18
9887,2022-08-14 16:47:08,2503,217,12,4,48
9126,2022-10-15 19:53:24,599,188,18,3,54
7096,2022-11-24 20:55:27,1812,248,16,6,96
7832,2022-08-19 22:20:09,2472,49,12,4,48
8818,2022-10-02 17:19:33,3845,174,12,4,48
5078,2022-10-18 22:41:55,2239,197,12,3,36
532,2022-10-30 19:37:21,3462,217,12,2,24
7635,2022-12-23 09:25:31,2932,11,12,1,12
1414,2022-07-01 23:39:41,3848,36,18,2,36
5463,2022-08-02 21:13:26,1598,164,14,1,14
5064,2022-11-24 16:27:26,2044,172,17,1,17
5551,2022-07-13 22:04:33,609,24,17,5,85
386,2022-12-25 15:49:57,1467,4,12,2,24
906,2022-12-22 19:53:53,2412,234,18,1,18
4196,2022-08-27 20:34:24,3302,28,17,3,51
6696,2022-07-11 23:23:26,3157,93,18,2,36
5768,2022-07-09 13:12:10,1395,239,18,1,18
6971,2022-08-23 10:43:08,1428,175,12,10,120
6265,2022-11-16 08:18:38,762,50,17,1,17
699,2022-11-26 23:38:14,697,250,17,8,136
5753,2022-11-29 20:34:25,2049,43,12,3,36
964,2022-12-01 21:44:07,76,149,17,5,85
3104,2022-12-29 16:38:55,2028,199,17,4,68
1471,2022-12-24 23:34:01,2564,151,12,3,36
7567,2022-10-20 08:10:40,3968,196,17,2,34
1250,2022-10-27 23:33:01,67,100,18,4,72
4777,2022-09-13 20:36:55,1048,157,15,1,15
8151,2022-09-16 20:28:04,2521,25,15,5,75
5033,2022-11-19 22:24:23,614,14,18,1,18
5459,2022-07-29 13:50:12,2629,15,14,4,56
4619,2022-08-04 20:09:56,2520,95,18,7,126
7129,2022-07-23 22:52:46,1459,56,18,9,162
2311,2022-08-17 09:26:25,895,30,12,4,48
3059,2022-11-08 21:40:41,2835,51,18,8,144
2717,2022-09-03 21:13:52,1851,164,14,2,28
3175,2022-09-17 02:04:26,2980,236,12,2,24
1875,2022-09-27 19:57:52,1252,67,12,1,12
2634,2022-09-26 23:52:49,2407,12,12,2,24
6626,2022-09-24 22:52:53,852,149,17,5,85
1513,2022-09-25 20:27:38,959,240,14,4,56
160,2022-07-19 23:27:05,873,63,17,3,51
1516,2022-08-26 23:31:47,788,36,18,3,54
1062,2022-09-23 10:47:39,2576,149,17,1,17
6797,2022-09-02 20:26:12,1453,117,12,5,60
5399,2022-09-10 22:11:35,19,226,12,1,12
4760,2022-08-21 22:14:16,1148,122,12,3,36
6961,2022-08-31 22:18:43,251,144,12,4,48
2176,2022-11-09 20:09:31,3970,210,18,4,72
1249,2022-12-06 23:46:16,540,89,12,5,60
6970,2022-12-19 21:24:01,1570,113,18,1,18
1520,2022-10-29 22:21:55,445,238,12,1,12
6682,2022-11-03 00:51:14,2770,23,18,3,54
4190,2022-08-02 20:19:34,2850,57,12,1,12
7659,2022-08-25 21:18:49,1309,103,12,3,36
6669,2022-07-12 21:55:04,709,114,18,4,72
8937,2022-12-14 23:34:01,1603,165,17,8,136
7149,2022-12-28 08:36:04,759,49,12,6,72
199,2022-07-05 21:54:37,1012,28,17,8,136
4136,2022-08-15 20:46:21,183,112,12,3,36
5970,2022-11-20 04:50:31,1330,52,17,6,102
1354,2022-09-09 11:43:35,3848,208,15,5,75
5946,2022-08-06 02:04:18,2559,20,12,2,24
9117,2022-11-10 14:16:36,1258,135,12,3,36
3038,2022-08-28 21:02:11,1175,113,18,5,90
1980,2022-08-07 21:57:36,2424,63,17,6,102
1301,2022-09-23 11:16:23,339,98,18,6,108
295,2022-08-21 19:57:49,986,13,12,2,24
1213,2022-07-28 05:34:06,509,163,12,2,24
6663,2022-11-22 21:38:27,2969,193,18,8,144
7311,2022-12-20 21:48:51,2577,145,17,4,68
154,2022-12-14 03:30:21,721,128,12,4,48
2314,2022-07-29 04:36:52,3326,156,18,2,36
2865,2022-09-10 22:47:35,308,70,12,8,96
8735,2022-11-28 23:03:41,2374,189,15,3,45
6087,2022-09-09 14:25:33,3346,170,12,1,12
8438,2022-12-27 21:35:45,1382,25,15,4,60
5296,2022-12-09 10:55:50,1073,58,15,3,45
5100,2022-07-12 23:50:22,814,181,12,2,24
6723,2022-12-11 19:35:37,3338,198,12,2,24
5494,2022-07-11 20:11:24,883,123,16,4,64
4974,2022-10-26 22:40:29,3788,18,18,3,54
2494,2022-10-12 22:40:01,3099,88,15,1,15
5820,2022-11-23 05:01:53,1442,246,18,2,36
1606,2022-11-12 23:21:43,989,227,12,8,96
9828,2022-07-05 22:23:09,873,181,12,1,12
988,2022-10-04 20:58:19,615,169,18,2,36
8150,2022-08-14 11:20:45,3,12,12,2,24
9747,2022-08-18 05:43:55,1011,102,14,6,84
9892,2022-12-13 10:58:51,2406,56,18,8,144
8205,2022-12-20 23:04:02,238,120,16,5,80
7735,2022-08-20 12:16:40,1005,92,18,1,18
4715,2022-11-09 02:53:10,115,147,12,2,24
8765,2022-08-17 01:51:00,2257,6,18,4,72
6645,2022-07-24 20:41:06,373,74,14,6,84
7592,2022-09-19 19:09:22,3020,21,18,1,18
8491,2022-11-23 00:41:59,2482,123,16,3,48
6726,2022-10-20 20:30:00,772,154,14,1,14
8217,2022-08-27 16:46:57,3420,2,17,2,34
6871,2022-11-23 01:06:30,680,50,17,9,153
4028,2022-08-07 23:35:50,515,199,17,3,51
3005,2022-08-17 21:12:21,1084,148,18,3,54
4390,2022-08-28 21:43:28,1648,27,12,1,12
1942,2022-07-18 23:21:02,1118,2,17,3,51
9024,2022-09-30 21:41:38,988,55,12,1,12
3685,2022-12-10 22:32:08,2719,22,12,7,84
1015,2022-07-20 19:06:26,2346,141,12,2,24
8991,2022-11-01 21:03:42,307,98,18,6,108
4978,2022-11-02 21:49:12,1275,215,17,3,51
660,2022-09-13 13:41:10,3918,72,18,11,198
3322,2022-07-30 20:10:42,842,95,18,2,36
4947,2022-12-12 14:38:00,3686,118,12,8,96
7536,2022-11-05 22:05:33,1321,213,12,4,48
8006,2022-09-09 20:23:37,832,16,18,5,90
5070,2022-12-14 19:20:37,1409,131,18,1,18
1758,2022-12-30 22:20:02,2246,158,12,2,24
1777,2022-11-12 14:31:18,3192,43,12,1,12
2345,2022-07-30 19:25:03,1489,225,12,7,84
4391,2022-07-08 20:24:31,2908,141,12,3,36
3551,2022-09-02 12:01:27,2938,149,17,1,17
7878,2022-08-19 20:09:15,3657,15,14,2,28
7849,2022-07-31 22:14:53,1086,249,18,1,18
4201,2022-08-10 21:57:37,257,179,12,2,24
2346,2022-07-17 18:15:10,3962,204,14,5,70
4838,2022-11-27 19:22:05,779,239,18,3,54
7013,2022-10-17 01:22:29,3991,207,12,5,60
6515,2022-11-04 19:01:33,889,105,12,1,12
5515,2022-10-04 23:11:44,1229,135,12,2,24
2689,2022-12-16 12:25:50,3397,129,12,4,48
1687,2022-12-13 22:27:11,300,11,12,1,12
5741,2022-11-29 19:13:41,2043,4,12,3,36
121,2022-12-21 20:53:41,1101,79,18,5,90
1137,2022-12-17 23:25:28,2151,103,12,2,24
9993,2022-10-21 21:22:35,453,241,14,1,14
4318,2022-09-05 19:14:18,1699,145,17,6,102
2885,2022-12-01 20:28:33,581,14,18,3,54
4427,2022-11-02 21:06:28,1526,148,18,1,18
1761,2022-12-29 20:58:50,2238,239,18,1,18
2893,2022-12-20 22:00:39,3830,119,15,3,45
8797,2022-09-27 19:18:29,1427,71,18,7,126
350,2022-09-15 20:53:16,2231,47,12,2,24
2206,2022-09-19 20:04:21,2204,67,12,1,12
